"ATM_Usage","ATM_Money","Day","Month","Season","Day_Of_Week","Is_Holiday","Date_Importance","HSupervisor","No_Service"
"20","119767000","20","11","4","4","0","1.5","0.1","P"
"416","1004501842","18","12","4","4","0","2.0","0.21","P"
"607","796351610","4","6","2","5","0","3.0","1.58","P"
"638","998510306","6","12","4","5","0","0.5","0","P"
"353","814824633","18","4","2","6","0","3.0","0.19","P"
"321","455430467","24","2","1","6","0","3.0","0.15","P"
"816","1535498287","12","12","4","4","0","0.0","0","P"
"439","1040372092","4","1","1","5","1","5.0","1.21","P"
"907","2177434379","18","1","1","4","0","1.0","0.5","P"
"640","1010084723","23","12","4","2","1","3.0","0","P"
"369","436893654","13","2","1","2","0","1.5","1.28","P"
"829","1644906576","9","3","1","1","0","3.0","0.27","P"
"232","491556685","4","8","3","3","0","3.0","0.16","P"
"159","216965000","16","5","2","7","1","0.5","0.08","P"
"400","780253142","25","3","1","3","0","2.0","0.73","P"
"750","861679618","23","10","4","5","0","1.0","0.6","P"
"403","510288169","7","12","4","6","0","0.0","0.16","P"
"448","618634778","5","1","1","5","0","1.5","0.05","P"
"279","849240742","4","1","1","5","1","5.0","0.5","P"
"747","1495194000","20","12","4","5","0","0.0","0.57","P"
"236","376575704","11","10","4","6","0","3.0","0.99","P"
"299","617163923","2","12","4","1","0","0.5","0.4","P"
"349","828578373","6","2","1","2","0","0.0","0","P"
"1191","2185225698","1","9","3","2","0","3.0","0.05","P"
"812","836879508","10","8","3","2","0","1.0","0.43","P"
"476","1026069216","30","6","2","3","0","3.0","0.59","P"
"676","976436553","5","12","4","4","0","3.0","0.24","P"
"330","887834000","15","6","2","2","0","0.0","0.08","P"
"532","1127038644","25","11","4","1","0","0.0","0.92","P"
"601","1672771053","8","7","3","5","0","2.0","0.06","P"
"214","195168000","10","10","4","5","0","2.0","0.5","P"
"934","1852783143","28","2","1","3","0","1.5","0.22","P"
"895","1481600386","27","2","1","2","0","1.5","0.01","P"
"643","1661459477","25","11","4","2","0","3.0","0.76","P"
"600","1150535484","6","6","2","7","1","0.1","0.02","P"
"273","453904000","19","3","1","4","0","0.1","0.21","P"
"159","379500000","24","9","3","4","0","0.1","0","P"
"533","730048000","12","1","1","5","1","2.5","0.3","P"
"483","1754623215","20","11","4","3","0","1.5","0.57","P"
"143","241760000","13","9","3","7","1","2.0","0","P"
"837","1813718917","13","10","4","1","0","0.5","0.33","P"
"615","1325593000","7","6","2","1","0","0.1","0.04","P"
"300","423664431","24","4","2","5","0","1.5","0.13","P"
"629","1329202503","19","12","4","4","0","0.0","0.44","P"
"360","700656113","21","3","1","6","0","0.0","0.63","P"
"590","1048748000","8","1","1","2","0","0.0","0.82","P"
"636","1566028887","7","9","3","1","0","2.0","0.05","P"
"446","847923000","15","5","2","6","0","0.1","0.57","P"
"995","1264837777","23","1","1","2","0","0.0","0.47","P"
"19","23510000","17","1","1","3","0","1.0","15.5","P"
"334","510782207","23","3","1","1","0","0.1","0.47","P"
"559","1155165076","7","4","2","2","0","2.0","0.32","P"
"443","828159828","19","12","4","4","0","0.0","0","P"
"176","387430000","30","6","2","3","0","3.0","0.73","P"
"247","301989746","27","5","2","4","0","0.5","0.18","P"
"101","202785000","3","1","1","3","1","5.0","0","P"
"751","1595232519","4","7","3","1","0","0.1","0.69","P"
"47","29655000","19","5","2","3","0","1.5","0.43","P"
"221","264234000","25","12","4","3","0","1.0","1.15","P"
"312","672055252","7","8","3","6","0","2.0","0.41","P"
"548","1010795558","6","2","1","2","0","0.0","0.08","P"
"405","827616000","15","5","2","6","0","0.1","0.05","P"
"292","362529985","26","6","2","6","0","0.1","0.05","P"
"342","828858000","6","12","4","6","0","0.1","0.87","P"
"369","615688853","14","10","4","3","0","0.1","1.22","P"
"455","1180242651","10","6","2","4","0","0.1","0","P"
"362","1028120925","13","10","4","1","0","0.5","0.05","P"
"520","976775669","1","11","4","6","0","3.0","0.01","P"
"301","496517429","31","2","1","6","0","3.0","0.5","P"
"130","339824000","18","5","2","2","0","0.5","0.05","P"
"473","1254735426","16","12","4","1","0","0.5","0.24","P"
"448","632828334","3","7","3","7","1","1.5","0.2","P"
"1104","2275816402","1","10","4","3","0","3.0","0.53","P"
"756","1102559970","28","9","3","1","0","1.5","1.16","P"
"311","661289000","17","10","4","6","0","0.0","0.17","P"
"484","1738303613","12","6","2","6","0","0.1","0.57","P"
"305","598760000","18","6","2","5","0","0.1","0.4","P"
"683","2323273389","25","3","1","3","0","2.0","0.01","P"
"231","557105698","29","11","4","6","0","3.0","0.6","P"
"844","2178947741","22","6","2","2","0","1.5","0.08","P"
"799","1179346744","11","11","4","1","0","2.0","0.27","P"
"406","880833348","12","7","3","2","0","0.5","0","P"
"829","2942062612","4","11","4","2","0","0.1","0.12","P"
"658","1911882515","24","12","4","3","0","0.5","0","P"
"390","689946000","21","8","3","6","0","0.0","0.03","P"
"577","907143425","28","12","4","7","1","2.5","0","P"
"225","315269000","13","9","3","7","1","2.0","0.1","P"
"566","2193518545","2","6","2","3","0","1.0","0","P"
"415","1182861736","7","11","4","4","0","0.5","0.43","P"
"780","1161574533","27","10","4","1","0","0.5","0.53","P"
"250","262926151","8","7","3","5","0","2.0","0.4","P"
"509","781725025","24","3","1","2","0","0.5","0.55","P"
"580","1080000823","24","3","1","2","0","0.5","0.74","P"
"726","1886282088","6","10","4","1","0","0.0","0.02","P"
"528","1316149568","24","2","1","6","0","3.0","0.5","P"
"884","2608383905","24","12","4","2","0","0.1","0.06","P"
"313","629718632","26","3","1","4","0","0.5","0.51","P"
"390","792385000","15","5","2","6","0","0.1","0.18","P"
"460","1542300321","13","5","2","4","0","0.1","0.08","P"
"924","962319957","28","5","2","5","0","2.0","0.51","P"
"566","702078873","28","10","4","3","0","1.5","0.01","P"
"587","1221256231","19","11","4","2","0","2.0","0.03","P"
"856","1566154640","22","12","4","1","0","1.5","0.37","P"
"921","1997652549","26","12","4","5","0","0.5","0.55","P"
"517","1021371224","9","1","1","3","0","0.5","0.4","P"
"502","1266510086","26","7","3","2","0","2.0","0.63","P"
"998","1206887974","24","1","1","3","0","0.1","0.67","P"
"815","1488704917","1","6","2","2","0","3.0","0.39","P"
"460","1770478698","17","9","3","4","0","0.5","0.22","P"
"161","408827642","27","7","3","3","0","0.5","0","P"
"975","1098550084","16","6","2","3","0","0.1","0.09","P"
"594","1111945486","29","10","4","3","0","3.0","0.46","P"
"570","1370573516","5","10","4","1","0","1.0","0.52","P"
"187","262368000","3","11","4","7","1","0.1","0","P"
"777","1264856400","19","12","4","5","0","0.1","0.37","P"
"539","1269589500","11","11","4","2","0","1.5","0.48","P"
"255","590241212","18","5","2","2","0","0.5","0","P"
"1003","2190020605","1","2","1","4","0","3.0","0.56","P"
"521","1084793336","14","6","2","1","0","0.0","0.09","P"
"476","2304085513","2","11","4","6","0","1.0","0.18","P"
"465","1157932000","29","12","4","1","1","3.5","0","P"
"365","652247267","19","5","2","3","0","1.5","0.57","P"
"732","1011709448","17","10","4","5","0","0.5","0.53","P"
"468","1059118440","9","7","3","6","0","2.5","0","P"
"435","1219508600","21","6","2","1","0","2.0","0","P"
"40","51124000","18","10","4","6","0","1.5","0.04","P"
"1080","3614723061","27","12","4","6","0","1.5","0.06","P"
"225","466209782","16","11","4","6","0","0.0","0.88","P"
"375","708613334","19","10","4","7","1","3.0","0","P"
"471","585499258","26","2","1","1","1","4.0","0.19","P"
"894","1923521494","1","9","3","2","0","3.0","0.3","P"
"357","759656256","20","1","1","6","0","1.5","0.19","P"
"486","1087267598","7","9","3","1","0","2.0","0","P"
"430","567792088","1","3","1","7","1","3.0","0","P"
"530","668737468","10","12","4","2","0","0.0","0.16","P"
"820","1818835381","29","4","2","3","0","3.0","0.06","P"
"132","139537000","20","10","4","1","0","0.5","0","P"
"413","955194521","9","2","1","5","0","2.0","0.35","P"
"856","1884132268","8","6","2","2","0","1.0","0.01","P"
"667","1405844888","27","11","4","3","0","0.5","0.09","P"
"644","1129660928","27","5","2","4","0","0.5","0.19","P"
"506","594308107","6","10","4","1","0","0.0","0","P"
"288","889273662","30","7","3","6","0","3.0","0.1","P"
"748","2114801013","27","12","4","6","0","1.5","0.03","P"
"324","323584128","29","8","3","7","1","3.0","0","P"
"851","2760123290","15","7","3","5","0","0.5","0.04","P"
"463","720752642","12","7","3","2","0","0.5","0.4","P"
"367","965154000","25","12","4","4","0","1.0","0.71","P"
"467","1990399089","1","5","2","6","0","3.0","0.46","P"
"891","1428755234","24","12","4","2","0","0.1","0.6","P"
"632","1460704781","30","4","2","4","0","3.0","0.19","P"
"205","253547567","18","10","4","6","0","1.5","1.54","P"
"270","551719000","14","11","4","5","0","0.1","1.15","P"
"768","555426239","18","1","1","4","0","1.0","0.42","P"
"9","6600000","25","11","4","1","0","0.0","0","P"
"380","1021387979","4","11","4","2","0","0.1","0.09","P"
"825","1210161173","5","4","2","7","1","2.0","0","P"
"263","493276662","28","10","4","3","0","1.5","0.25","P"
"87","189793000","21","1","1","7","1","3.0","0","P"
"282","1340795768","9","7","3","6","0","2.5","0.08","P"
"178","238774000","17","5","2","1","0","2.0","0.41","P"
"696","1560896588","22","12","4","1","0","1.5","0.48","P"
"998","1555360235","12","12","4","4","0","0.0","0.1","P"
"562","990544181","17","2","1","6","0","1.0","0.12","P"
"825","2312760013","28","12","4","6","0","2.5","0.07","P"
"680","1095846290","14","11","4","5","0","0.1","0.35","P"
"814","1418859141","7","2","1","3","0","0.1","0.4","P"
"351","584762750","12","11","4","3","0","3.0","0","P"
"692","1080158329","3","5","2","1","0","0.1","0.05","P"
"377","568388000","15","10","4","4","0","1.0","0.52","P"
"599","1848903328","25","6","2","5","0","0.0","0.02","P"
"25","69570000","4","1","1","5","1","5.0","0","P"
"69","935681000","16","4","2","4","0","2.5","0","P"
"604","1973518179","10","9","3","4","0","2.5","0.35","P"
"609","1260860063","25","10","4","6","0","0.0","0","P"
"609","1424167238","18","12","4","3","0","0.1","0.41","P"
"614","1532384393","16","9","3","3","0","3.0","0.02","P"
"773","1668675865","18","11","4","2","0","0.5","0.55","P"
"328","746238813","17","2","1","6","0","1.0","0.48","P"
"214","314630066","23","8","3","1","0","1.5","0.01","P"
"246","344136608","14","5","2","5","0","1.0","0.58","P"
"224","369912126","4","10","4","6","0","3.0","0.03","P"
"533","1381630220","14","9","3","1","0","0.5","0.42","P"
"398","340401848","21","10","4","2","0","0.0","0.41","P"
"209","528237000","5","1","1","5","0","1.5","0","P"
"476","803190495","9","3","1","1","0","3.0","0.75","P"
"646","1975478115","29","12","4","1","1","3.5","0.06","P"
"871","1739218729","30","4","2","4","0","3.0","0.15","P"
"589","843708746","8","2","1","4","0","0.5","0.28","P"
"179","404776000","13","5","2","4","0","0.1","0.56","P"
"751","1151812633","26","12","4","5","0","0.5","0","P"
"750","1728462118","27","12","4","5","0","1.5","0.44","P"
"714","1888759773","23","8","3","1","0","1.5","0.47","P"
"158","113265000","23","11","4","6","0","1.5","0","P"
"921","1442560418","16","10","4","5","0","0.0","0.03","P"
"584","1032018541","16","12","4","2","0","0.1","0.22","P"
"374","921189196","9","1","1","3","0","0.5","0.08","P"
"273","410544000","29","11","4","5","0","3.0","0.38","P"
"123","482934000","20","11","4","4","0","1.5","0.54","P"
"577","1056673138","30","7","3","6","0","3.0","0.38","P"
"409","946870400","16","12","4","1","0","0.5","0.23","P"
"605","1133760674","13","4","2","1","0","1.5","0","P"
"785","1395538175","29","1","1","1","0","3.0","0.02","P"
"532","839018055","16","12","4","1","0","0.5","0.01","P"
"532","795259520","3","9","3","4","0","0.1","0.01","P"
"499","1006259000","11","6","2","5","0","1.0","0.05","P"
"178","238359947","6","10","4","2","0","0.5","0","P"
"391","609791346","19","12","4","4","0","0.0","0.42","P"
"271","569259516","28","8","3","6","0","3.0","0.39","P"
"633","1167022502","28","3","1","6","0","1.5","0.43","P"
"695","2054878316","23","12","4","1","0","0.0","0.02","P"
"604","806670000","5","10","4","7","1","1.0","0","P"
"739","1603193625","29","4","2","3","0","3.0","0.29","P"
"456","723700186","8","10","4","3","0","1.0","0.04","P"
"674","1499777111","2","11","4","6","0","1.0","0.02","P"
"307","609813556","14","12","4","6","0","1.0","0.25","P"
"543","1386909771","5","6","2","6","0","2.0","0","P"
"784","1950471085","15","11","4","6","0","1.0","0.23","P"
"219","309595000","24","2","1","6","0","3.0","0.65","P"
"336","569787245","16","9","3","3","0","3.0","0.22","P"
"506","1628744532","20","11","4","4","0","1.5","0.09","P"
"86","159764720","25","7","3","1","0","1.0","0","P"
"355","529707098","29","11","4","6","0","3.0","0","P"
"493","4070424949","21","11","4","5","0","2.5","0.03","P"
"419","933437551","16","7","3","6","0","2.0","0","P"
"584","1044074134","1","3","1","7","1","3.0","0","P"
"548","2150840288","13","11","4","4","0","0.5","1.65","P"
"671","1523796089","6","8","3","5","0","0.5","0.05","P"
"684","1755343424","30","7","3","6","0","3.0","0","P"
"490","968750041","13","4","2","1","0","1.5","0.44","P"
"477","971933000","12","9","3","6","0","2.0","0.53","P"
"366","1175051896","12","11","4","3","0","3.0","0.46","P"
"557","2204041613","27","12","4","6","0","1.5","0","P"
"873","964012180","21","4","2","2","0","0.0","0.08","P"
"387","734460130","28","7","3","4","0","1.5","0.59","P"
"428","825845468","31","5","2","1","0","3.0","0.06","P"
"218","418090000","9","11","4","6","0","3.0","0.02","P"
"379","679484990","15","11","4","6","0","1.0","0.61","P"
"534","897532323","10","1","1","3","0","1.0","0.44","P"
"711","1533994000","9","6","2","3","0","0.0","1.14","P"
"205","237572709","15","3","1","7","1","2.0","0","P"
"243","389362791","4","12","4","3","0","1.5","0.45","P"
"640","2399795590","10","10","4","5","0","2.0","0.41","P"
"852","1687477161","10","10","4","5","0","2.0","0.27","P"
"806","922271560","22","11","4","5","1","4.0","0","P"
"347","447462029","29","12","4","7","1","3.5","0.02","P"
"649","1146776506","1","5","2","6","0","3.0","0.47","P"
"305","1296708534","13","10","4","2","0","0.0","7.72","P"
"1030","2805550095","1","10","4","3","0","3.0","0.51","P"
"353","792052002","8","7","3","5","0","2.0","0.03","P"
"34","60182000","6","9","3","7","1","0.5","0","P"
"374","881264081","27","12","4","5","0","1.5","0.05","P"
"809","1915993321","25","4","2","6","0","2.5","0.16","P"
"842","1912656595","20","2","1","2","0","0.0","0.51","P"
"633","2447955698","25","12","4","4","0","1.0","0.3","P"
"229","532339422","17","2","1","6","0","1.0","0.38","P"
"216","422375755","1","11","4","6","0","3.0","0","P"
"612","1658785255","17","6","2","4","0","1.0","0.06","P"
"374","777776543","22","10","4","3","0","0.1","0.01","P"
"293","834920033","5","12","4","5","0","2.0","0.39","P"
"197","428506982","6","10","4","2","0","0.5","0.06","P"
"712","1184652025","10","5","2","1","0","1.0","0.04","P"
"155","321749000","4","6","2","5","0","3.0","0.7","P"
"341","495577610","8","10","4","3","0","1.0","0.75","P"
"732","1474998441","1","1","1","2","1","5.0","0","P"
"130","1156889999","14","12","4","6","0","1.0","0.09","P"
"993","1626423833","28","12","4","6","0","2.5","0.04","P"
"253","818515735","7","7","3","4","0","3.0","0","P"
"277","539434266","4","9","3","5","0","0.5","0","P"
"646","841644520","30","8","3","1","0","3.0","0.61","P"
"647","2184337903","5","2","1","1","0","0.0","0.52","P"
"538","1542841562","26","11","4","3","0","0.5","0.4","P"
"299","1054027404","4","12","4","4","0","0.5","0.46","P"
"879","2293206088","11","6","2","5","0","1.0","0.43","P"
"581","1825315000","11","7","3","1","0","1.5","0.3","P"
"375","526249734","3","5","2","1","0","0.1","0.57","P"
"968","1981312302","27","2","1","2","0","1.5","0.53","P"
"324","559478400","12","3","1","4","0","2.5","0.71","P"
"519","1735534214","2","9","3","3","0","0.5","0.5","P"
"299","1080101260","22","5","2","6","0","0.1","0.46","P"
"1000","978142831","29","2","1","4","0","3.0","0.21","P"
"517","484768000","11","2","1","7","1","2.5","0.5","P"
"786","1354960546","27","10","4","1","0","0.5","0.03","P"
"386","719440995","7","10","4","2","0","0.1","0.41","P"
"862","900598597","28","7","3","4","0","1.5","0.61","P"
"90","111372411","10","11","4","1","0","1.0","0.57","P"
"368","929119000","3","11","4","1","0","0.1","4.54","P"
"297","603209449","10","2","1","6","0","1.5","0.38","P"
"753","1590011328","29","10","4","3","0","3.0","0.52","P"
"495","1319766816","2","2","1","5","0","2.0","0.72","P"
"394","464207672","12","11","4","3","0","3.0","0.87","P"
"380","785124000","25","12","4","4","0","1.0","0.11","P"
"502","607061244","17","11","4","7","1","0.1","0","P"
"874","916137621","30","3","1","1","0","3.0","0.6","P"
"618","1037337328","18","12","4","3","0","0.1","0.54","P"
"153","333729000","7","8","3","6","0","2.0","0.38","P"
"943","1240911250","24","12","4","2","0","0.1","0.03","P"
