Date,ATM_ID,Total_Of_Transactions,Total_Of_Services,Total_Of_Bills,Total_Of_Transfers,Total_Of_Dispenses,HSuperviser,No_Service
1394/12/20,4796,34,0,0,126390000,5000000,0,0
1394/12/20,4924,17,0,60000,5302000,7200000,0,0
1394/12/20,3444,199,0,1601000,258223000,65900000,0.04,0.17
1394/12/20,3446,575,8550000,6517000,1031839000,232050000,0.14,0.96
1394/12/20,1949,679,1666253,1634000,1425240000,236460000,0.64,2.67
1394/12/20,1950,490,6000000,1071000,1177603000,187300000,0.43,1.83
1394/12/20,1951,439,3014005,3050000,340559000,157700000,0.07,0.29
1394/12/20,1952,487,8686259,6908000,851900000,131150000,0.58,2.42
1394/12/20,1953,444,18029745,2517000,935146000,116900000,0.33,1.38
1394/12/20,1954,396,7020000,9724000,647736642,97900000,0.68,3.66
1394/12/20,1955,567,13197562,1899000,1724362000,182100000,0.46,2.21
1394/12/20,3442,402,4146536,3829000,1084102978,135300000,0.06,8.67
1394/12/20,3443,398,1000000,4860000,876251400,119950000,0,0
1394/12/20,2504,745,0,2686000,1937233433,286500000,0.22,4.21
1394/12/20,1021,299,0,2456000,1106097000,89000000,0.01,3
1394/12/20,1956,515,0,930000,1447824000,238650000,0.15,0.63
1394/12/20,1957,592,8103901,1673000,1571818022,221100000,0.41,1.71
1394/12/20,1958,354,0,810000,1181600000,117500000,0.19,0.83
1394/12/20,1959,401,350000,843000,711880000,156090000,0.17,0.71
1394/12/20,1960,469,0,573000,876282122,175750000,0.55,2.29
1394/12/20,1961,589,0,28745000,1364236799,201500000,0.21,0.92
1394/12/20,1962,779,0,4240000,1871827696,300350000,0.26,5.17
1394/12/20,1963,541,0,1954000,1643330923,133800000,0.38,1.58
1394/12/20,1258,232,0,459000,609750000,69300000,0.29,1.21
1394/12/20,2526,609,3849804,798000,1828130000,253400000,0.32,1.33
1394/12/20,1739,235,2678631,110000,335190046,67150000,0.23,31.5
1394/12/20,1740,909,8166129,4268000,1102944892,332000000,0.08,2.09
1394/12/20,1741,718,34770253,3533000,1250909455,202800000,0.14,0.58
1394/12/20,1742,845,5097888,6878000,2394689703,356400000,0.32,1.38
1394/12/20,1743,549,4307003,1990000,547512000,173900000,1.05,4.37
1394/12/20,1744,589,3963205,2888000,1421721834,252250000,0.54,2.25
1394/12/20,1745,314,7032059,901000,765140000,74800000,1.54,25.87
1394/12/20,1746,809,0,763000,2138783000,285850000,0.11,1.87
1394/12/20,1747,637,24000783,3203000,1330178698,243600000,0.29,1.25
1394/12/20,1748,545,36496196,1809000,2130560000,161300000,0.19,0.79
1394/12/20,1964,626,0,2727000,539546396,191250000,0.51,2.88
1394/12/20,1965,758,33349557,2223000,1218765000,247800000,0.09,6.88
1394/12/20,1966,813,11625983,4377000,2257042000,279900000,0.39,1.63
1394/12/20,1968,830,0,3555000,1908244472,320550000,0.44,7.37
1394/12/20,1969,416,0,1068000,787498009,164350000,0.07,0.29
1394/12/20,1970,410,6680000,3241000,1593054109,152800000,0.13,0.62
1394/12/20,1971,740,5662686,4338000,1859373706,288400000,0.56,2.33
1394/12/20,3047,586,937500,1274000,684586121,219800000,0.02,0.58
1394/12/20,4252,86,0,514000,136787000,35400000,0.09,37.76
1394/12/20,3709,335,4783074,350000,1058369550,116000000,0.36,1.84
1394/12/20,3710,642,10755014,370000,1750930000,195250000,0.1,0.42
1394/12/20,3711,366,9778086,422000,1047556698,116400000,0.08,0.42
1394/12/20,3712,460,13537169,5292000,1106618698,154250000,0.03,4.92
1394/12/20,3713,443,1668310,2198000,543378000,141300000,0.17,0.71
1394/12/20,3714,317,1000000,379000,836285000,107800000,0,32.66
1394/12/20,3715,309,1000000,960000,723994000,129400000,0.38,1.58
1394/12/20,3716,670,0,3942000,2087011725,240200000,0.22,3.33
1394/12/20,3717,494,1630000,1401000,811113774,187300000,0.42,13.25
1394/12/20,3048,597,109875396,2606000,1119020000,214400000,0.04,0.21
1394/12/20,3049,450,7621260,6631000,569737000,156100000,0.18,1.71
1394/12/20,3050,567,5206456,28234000,2425349587,192650000,0.14,30.25
1394/12/20,3051,650,16862333,4035000,1999154975,203700000,0.31,1.29
1394/12/20,3052,259,4750381,241000,428943646,79950000,0.53,2.21
1394/12/20,3053,622,826666,19306000,1277928200,240100000,0.41,1.71
1394/12/20,3054,549,4256238,3166000,835540000,238050000,0.83,3.67
1394/12/20,3055,558,4700000,3280000,1308220001,225600000,0.43,1.88
1394/12/20,2264,105,0,446000,113438698,52600000,0,0
1394/12/20,2277,337,3390606,1487000,799154813,97600000,0.12,0.5
1394/12/20,3056,510,3220494,602000,1124736000,221100000,0.47,2
1394/12/20,3057,666,0,2193000,1541874000,253300000,0.05,2.55
1394/12/20,3058,457,3323857,46461000,973771545,135300000,0.28,6.13
1394/12/20,3059,595,7566666,849000,1105489736,197700000,0.27,1.13
1394/12/20,3060,548,17388097,2536000,1074972755,194500000,0.54,2.25
1394/12/20,3061,482,9828382,4535000,964638960,165000000,0.27,1.13
1394/12/20,3062,527,4479374,9463000,1271183426,178500000,0.09,0.38
1394/12/20,4784,408,31940390,3775000,1010843250,152500000,0.27,9.58
1394/12/20,4859,105,3819045,296000,265150000,54300000,0,0
1394/12/20,4015,33,0,10561000,66600000,12300000,0,0
1394/12/20,3230,629,2865295,2181000,673311000,193500000,0.4,1.67
1394/12/20,3231,252,0,3962000,593173800,73800000,0.29,1.21
1394/12/20,3232,529,48349299,973000,435237000,211000000,0.05,1.58
1394/12/20,3233,452,2235525,5167000,997456000,155300000,0.31,5.46
1394/12/20,3234,517,1531720,1556000,995365399,177100000,0.2,0.83
1394/12/20,2739,369,350243,420000,811940000,82600000,0.11,0.46
1394/12/20,2740,506,6780000,1941000,1346545698,147500000,0.35,1.46
1394/12/20,2308,469,4000000,3483000,931639000,153650000,0.52,3.83
1394/12/20,2474,313,3945000,727000,440559920,105100000,0.22,0.92
1394/12/20,1809,565,3090000,5951000,940118499,173600000,0.18,0.79
1394/12/20,1810,387,4632330,1362000,781556826,112200000,0.15,0.63
1394/12/20,1811,428,7571570,1581000,369797006,133450000,0.11,2.42
1394/12/20,1818,190,0,430000,315520000,58650000,0.55,2.29
1394/12/20,1876,480,6341593,4535000,653100507,152300000,0.01,0.08
1394/12/20,2330,194,9349761,776000,472569200,53200000,0.07,0.29
1394/12/20,2331,530,15243250,865000,486329731,171100000,0.03,0.79
1394/12/20,2737,343,0,1222000,662235187,111500000,0.72,12.04
1394/12/20,2738,485,62219481,4459000,1210738201,185600000,0.23,0.96
1394/12/20,23,0,0,0,0,0,0,100
1394/12/21,192,70,0,959000,45230000,24900000,0,0
1394/12/21,2332,658,0,7425000,660430000,325600000,0,0
1394/12/21,2333,680,1527618,10972000,539615460,307000000,0,0.04
1394/12/21,2334,714,0,3332000,309655000,305700000,0,0
1394/12/21,459,336,2000000,714000,276221500,154000000,0,0
1394/12/21,3554,3,0,0,0,2000000,0,0
1394/12/21,3785,10,0,20000,7100000,900000,0,0
1394/12/21,3786,459,0,2747000,240120000,264600000,0,22.63
1394/12/21,3787,597,0,8400000,410795000,303600000,0,9.42
1394/12/21,3788,714,0,1498000,577170000,360300000,0,7.63
1394/12/21,3901,221,0,502000,256200000,97900000,0,0
1394/12/21,3902,18,0,205000,8000000,5100000,0,0
1394/12/21,4528,980,6390000,2093000,602089409,415500000,0.04,0.17
1394/12/21,4529,810,0,2886000,607625000,336650000,0,0
1394/12/21,4733,4,0,0,0,3300000,0,0
1394/12/21,4924,49,450000,20000,98740000,16500000,0,0
1394/12/21,4203,315,0,844000,213301000,155350000,0,0
1394/12/21,4337,511,8100000,790000,371974308,193050000,0,14.46
1394/12/21,4431,495,1000000,2771000,252540000,206150000,0,0
1394/12/21,4432,966,1510000,2140000,658690000,509400000,0,0
1394/12/21,4433,663,1000000,3806000,379869000,311200000,0,0
1394/12/21,4434,516,3300000,2453000,494440000,254400000,0,0
1394/12/21,4435,675,2888209,7545000,520603900,256650000,0,0
1394/12/21,4540,9,0,0,18000000,800000,0,0
1394/12/21,4541,107,0,982000,287555000,42350000,0,0
1394/12/21,3254,152,12590602,864000,347650000,0,0,0
1394/12/21,3789,295,0,577000,715630000,79050000,0,0
1394/12/21,3790,81,0,789000,86063000,27150000,0,0
1394/12/21,3791,198,0,1699000,154254000,97150000,0,0
1394/12/21,3792,463,0,1688000,346260000,200400000,0,0
1394/12/21,594,342,9266498,1538000,518926498,130000000,0,0
1394/12/21,2503,746,0,10417000,509500000,213600000,0,0
1394/12/21,3442,471,1547540,6266000,800323584,163400000,0,15.54
1394/12/21,3443,516,16665308,2627000,456260000,169250000,0,0
1394/12/21,4554,17,0,353000,1700000,1500000,0,0
1394/12/21,3047,536,0,1815000,494298726,193300000,0,0
1394/12/21,1949,1093,1680000,2977000,1129075006,493760000,0,0.38
1394/12/21,1950,741,1390000,3635000,486029500,382900000,0.03,0.34
1394/12/21,1951,642,5782176,3456000,331335000,272000000,0,0
1394/12/21,1952,773,9500000,4205000,804120000,272750000,0,0
1394/12/21,1953,598,2510000,9807000,466170358,232400000,0,0
1394/12/21,1954,703,0,13123000,563310000,274720000,0,0
1394/12/21,1955,641,0,5859000,534775005,252200000,0,0
1394/12/21,3444,19,0,100000,7302010,2800000,0,0
1394/12/21,3446,758,32355349,8168000,546745000,422250000,0,0
1394/12/21,2504,1031,0,7940000,1306151000,473300000,0,24.63
1394/12/21,1021,268,2786613,2325000,486041000,74200000,0,29.88
1394/12/21,1956,381,0,1428000,602960000,200600000,0,0.13
1394/12/21,1957,727,694504,2558000,595960530,297700000,0,0
1394/12/21,1958,281,0,1246000,241183698,99300000,0,0
1394/12/21,1959,491,2000000,2380000,526025000,228500000,0,0
1394/12/21,1960,632,0,4753000,1037193000,273100000,0,0
1394/12/21,1961,646,1666666,6534000,912091250,244500000,0,0
1394/12/21,1962,1299,3971325,3676000,1224323913,676000000,0.04,0.3
1394/12/21,1963,716,11884530,8860000,609030549,342250000,0,0
1394/12/21,1258,269,0,250000,240405000,112600000,0,0
1394/12/21,2526,899,0,3476000,1049720130,441200000,0,0
1394/12/21,1739,750,3702672,1100000,326454000,301500000,0,0
1394/12/21,1740,1184,5460388,2644000,704788446,443700000,0,0.33
1394/12/21,1741,736,0,2779000,503678000,306200000,0,0
1394/12/21,1742,950,2371278,8412000,1292876414,452700000,0.01,0.04
1394/12/21,1743,481,3177542,5341000,297277000,203700000,0,0
1394/12/21,1744,931,7196415,4031000,811523365,380150000,0.13,21.17
1394/12/21,1745,690,3639423,1795000,581225000,284400000,1.05,4.92
1394/12/21,1746,905,2914555,1158000,1073017000,351700000,0,34.41
1394/12/21,1747,883,833333,7975000,1101717692,344700000,0,1.75
1394/12/21,1748,740,1040000,2770000,777526000,281200000,0,0
1394/12/21,1964,1102,12023554,3560000,535064945,405350000,0,0
1394/12/21,1965,680,0,2875000,752892000,234000000,0.04,18.09
1394/12/21,1966,1111,0,15358000,1654536001,507600000,0,0.37
1394/12/21,1968,1042,0,13465000,1239007187,513800000,0,0
1394/12/21,1969,551,1673790,1897000,349001769,248500000,0,0
1394/12/21,1970,430,11435648,3791000,401930000,172700000,0,0
1394/12/21,1971,1044,5555182,5392000,843219765,483300000,0,0.33
1394/12/21,3048,467,0,602000,355059000,180500000,0,0
1394/12/21,3049,565,27345824,3905000,264945000,217050000,0.01,20.29
1394/12/21,3050,511,796792,6668000,764948000,197500000,0,0.42
1394/12/21,3051,772,30604254,11359000,1007996698,325100000,0,0
1394/12/21,3052,343,6140000,1345000,193370000,144650000,0,10.71
1394/12/21,3053,1006,2911478,6147000,459985000,626900000,0,26.83
1394/12/21,3054,696,1989960,3924000,622375000,284300000,0,0
1394/12/21,3055,811,983409,6890000,742126250,359600000,0,0.33
1394/12/21,3709,397,25312734,5331000,316128631,136800000,0,0
1394/12/21,3710,725,3876806,2423000,842157700,329050000,0,0
1394/12/21,3711,282,8401717,774000,179623000,113200000,0,0
1394/12/21,3712,627,1693307,1918000,829995000,263200000,0,0
1394/12/21,3713,548,11240294,2423000,837110000,229600000,0,0
1394/12/21,3714,785,2780000,3530000,687292953,417700000,0,0
1394/12/21,3715,486,0,2375000,496915000,219200000,0,0
1394/12/21,4252,49,4542746,863000,38000000,11800000,0,0
1394/12/21,3716,1024,4508118,2659000,1812020924,368800000,0,0
1394/12/21,3717,152,0,654000,139210000,47500000,0,0
1394/12/21,3056,519,12169720,1047000,453255000,239950000,0,2.75
1394/12/21,3057,799,3153478,2302000,777677000,349600000,0,0
1394/12/21,3058,596,0,2882000,542056000,235300000,0,0
1394/12/21,3059,474,12427281,1002000,247637365,181000000,0.02,5.46
1394/12/21,3060,675,8250000,5490000,745912895,267150000,0,0
1394/12/21,3061,549,18146663,2779000,362115290,211250000,0,0
1394/12/21,3062,540,5389987,7476000,1135350141,230260000,0,0
1394/12/21,2264,112,1532305,1507000,110469194,42000000,0,0
1394/12/21,2277,246,3767507,6228000,161714400,88700000,0,0
1394/12/21,4784,692,1790000,1949000,651830000,311800000,0,0
1394/12/21,4796,13,0,949000,800000,6050000,0,0
1394/12/21,4859,31,4890000,70000,6500000,12500000,0,0
1394/12/21,4015,3,0,0,0,500000,0,0
1394/12/21,3230,654,5370000,3589000,532927006,241600000,0,0
1394/12/21,3231,176,3767507,4023000,142170000,61300000,0,0
1394/12/21,3232,698,14095243,1498000,297330100,350150000,0,9.17
1394/12/21,3233,476,0,2199000,124430000,243600000,0.12,0.5
1394/12/21,3234,530,0,1910000,526576000,218250000,0,0
1394/12/21,3235,657,2100000,2945000,648850000,289300000,0,0
1394/12/21,2308,896,3000000,3555000,723369000,436700000,0,0
1394/12/21,2474,368,4098066,674000,356011000,148700000,0,0
1394/12/21,1809,633,6824840,4890000,530075000,264500000,0,0.38
1394/12/21,1810,334,0,1109000,283803539,122700000,0,0
1394/12/21,1811,609,7316234,2390000,607340094,200550000,0,0
1394/12/21,1818,233,0,1439000,108840000,78800000,0,0
1394/12/21,1876,825,33515222,8340000,525691814,387000000,0,4.63
1394/12/21,2330,178,2107355,892000,191328698,57500000,0,8.42
1394/12/21,2331,968,6512509,2496000,409530280,464200000,0.04,0.17
1394/12/21,23,0,0,0,0,0,0,100
1394/12/21,2737,445,6443828,330000,714425000,165000000,0,17.5
1394/12/21,2738,812,1280000,2266000,732115000,419700000,0,0
1394/12/21,2739,251,0,860000,241456900,78900000,0,0
1394/12/21,2740,657,3790000,8023000,1491093376,271600000,0,0
1394/12/22,192,122,0,481000,219910000,36100000,0,0
1394/12/22,2332,723,11918582,18487000,1603713000,285300000,0.01,6.46
1394/12/22,2333,856,0,5856000,1251798640,308500000,0.37,8.33
1394/12/22,2334,895,0,9633000,876214470,418500000,0.46,1.92
1394/12/22,459,546,2390000,5138000,1452039613,154900000,0.05,1.17
1394/12/22,3554,153,0,3732000,66300000,35550000,0,0
1394/12/22,3785,222,1190866,10443000,265476470,59500000,0.15,0.63
1394/12/22,3786,419,1380000,1824000,551158700,161050000,0,3.66
1394/12/22,3787,422,0,3380000,421040000,138350000,0,9.29
1394/12/22,3788,574,1700000,6521000,743550000,210600000,0,7.42
1394/12/22,3901,316,0,2888000,600491560,118800000,0.14,8.83
1394/12/22,3902,208,0,1898000,340821000,54800000,0.23,0.96
1394/12/22,4528,1087,25702049,8524000,1143416131,433100000,0.06,3.29
1394/12/22,4529,841,5087631,4830000,1062444564,319750000,0.18,4.46
1394/12/22,4733,62,0,11258000,26280000,23700000,0,0
1394/12/22,4924,75,4160000,607000,53092200,16850000,0,0
1394/12/22,4203,361,4540727,684000,577812000,135900000,0.36,2.25
1394/12/22,4337,845,42468973,8275000,1893147509,313250000,0,0.33
1394/12/22,4431,479,6531828,4241000,478610000,189850000,0,2.38
1394/12/22,4432,710,0,11881000,865093927,278200000,0.28,1.17
1394/12/22,4433,195,1607142,1283000,107500435,88750000,0.49,2.04
1394/12/22,4434,868,870000,4446000,828634000,440500000,0.09,6.67
1394/12/22,4435,842,19747888,6852000,1580663549,303350000,0.22,6.08
1394/12/22,4540,283,38246300,11277000,467612000,82900000,0.04,1.88
1394/12/22,4541,246,4700000,2449000,551708410,80050000,0,0.04
1394/12/22,3254,433,9588620,3271000,973333068,138800000,0.08,0.33
1394/12/22,3789,332,0,4702000,1175720000,58750000,0,0
1394/12/22,3790,72,0,988000,125500852,32650000,0,0
1394/12/22,3791,242,2818382,2055000,224860000,76650000,0,9.75
1394/12/22,3792,678,4000000,5670000,1139546470,199450000,0.03,4.5
1394/12/22,594,565,19928346,22628000,1493824861,189200000,0.06,0.25
1394/12/22,2503,1002,4886725,3174000,700375652,382400000,0.64,3.96
1394/12/22,3442,495,4959242,10817000,1082219869,122050000,0.46,1.96
1394/12/22,3443,517,11482176,9499000,621481102,191600000,0.07,0.66
1394/12/22,4554,266,0,22024000,210414000,81000000,0,0
1394/12/22,3047,801,9233059,3089000,838841267,312300000,0.02,5.08
1394/12/22,1949,1011,3027738,2987000,1626524674,377800000,0.49,11.17
1394/12/22,1950,814,14348716,5052000,1063987000,330300000,0.6,2.5
1394/12/22,1951,787,33265080,5031000,629428331,347900000,0.06,0.33
1394/12/22,1952,791,18430000,3471000,924924260,302850000,0.46,1.92
1394/12/22,1953,735,8163166,28453000,982213099,246200000,0.39,1.83
1394/12/22,1954,577,3030000,18366000,801425598,158120000,1.32,6.17
1394/12/22,1955,766,8931132,13239000,1786072653,301700000,0.28,1.59
1394/12/22,3444,420,0,6671000,399336000,123300000,0.19,0.79
1394/12/22,3446,734,7695824,3521000,1052309084,296850000,0.29,1.21
1394/12/22,2504,234,1600000,3356000,374780838,95000000,0.18,31.92
1394/12/22,1021,455,12860743,954000,1068249000,138700000,0.14,35.67
1394/12/22,1956,580,0,2066000,1185168000,239700000,0.07,6.5
1394/12/22,1957,821,1050000,19262000,2175697480,308200000,0,11.12
1394/12/22,1958,585,8721651,9915000,1028723283,219000000,0.01,0.04
1394/12/22,1959,470,3230000,6431000,730180000,226400000,0.19,9.92
1394/12/22,1960,614,2827618,3454000,1323882276,241550000,0.76,3.17
1394/12/22,1961,696,1200000,6262000,1323434588,230000000,0.48,3.75
1394/12/22,1962,1005,3035821,2442000,2519925437,376900000,0.06,7.88
1394/12/22,1963,780,3370000,8030000,1997039902,277900000,0.58,2.42
1394/12/22,1258,423,5700000,530000,585645000,170800000,0.14,2.63
1394/12/22,2526,884,1620000,2132000,1338575607,428100000,0.31,2.08
1394/12/22,1739,870,6389523,2406000,645716299,439300000,0.65,2.71
1394/12/22,1740,1259,27787945,2732000,913171928,501700000,0.17,1.5
1394/12/22,1741,869,14404979,4307000,1095225051,285400000,0.03,14.17
1394/12/22,1742,937,4615408,11712000,2125188433,367300000,0.75,3.5
1394/12/22,1743,636,6067139,12836000,715877552,245850000,0,11.38
1394/12/22,1744,845,916571,75943000,1178903170,324600000,0.59,38.71
1394/12/22,1745,534,12284011,1672000,550088816,236050000,3.67,22.29
1394/12/22,1746,868,37800000,1981000,2403510000,346850000,0.07,39.51
1394/12/22,1747,846,6007139,3270000,1855741000,323100000,0.28,37.09
1394/12/22,1748,895,7705613,6499000,1936206641,307600000,0.46,2.34
1394/12/22,1964,867,8614145,2157000,734149095,318700000,0.15,3.42
1394/12/22,1965,906,23228075,1411000,1122247302,399100000,1.27,5.37
1394/12/22,1966,1079,0,15412000,2350973802,494750000,0.39,3.34
1394/12/22,1968,887,45848916,3112000,1260579320,446650000,0.08,2.92
1394/12/22,1969,505,0,2792000,708583426,220650000,0.79,4.54
1394/12/22,1970,501,3077618,2755000,1047560645,191550000,0.19,1.21
1394/12/22,1971,1031,11021803,3763000,1776266587,496800000,0.63,2.63
1394/12/22,3048,832,5149770,1260000,670490308,318200000,0.02,0.38
1394/12/22,3049,685,20372341,8313000,1427369399,234950000,0,31.21
1394/12/22,3050,780,10400000,12176000,2558562559,282050000,0.08,0.33
1394/12/22,3051,852,32531677,6776000,1689226958,338200000,0.39,5.38
1394/12/22,3052,435,2254703,1719000,618389190,148000000,0.13,40.71
1394/12/22,3053,827,4957005,14174000,1910593750,343500000,0.53,36.13
1394/12/22,3054,814,8843573,7113000,1546343000,357550000,0.06,2
1394/12/22,3055,853,25902060,4495000,1356188688,353800000,0.92,16.5
1394/12/22,3709,585,10581221,3033000,2215542000,203200000,0.26,2.46
1394/12/22,3710,734,5088165,3400000,1401384568,371000000,0.16,12.09
1394/12/22,3711,561,31950238,1280000,1130929530,187300000,0.2,3.21
1394/12/22,3712,620,2790000,14170000,1093614294,197500000,0,10.92
1394/12/22,3713,611,22699644,7091000,1173195000,150400000,0.08,17.13
1394/12/22,3714,771,4807142,1052000,1396542394,347800000,0,4.5
1394/12/22,3715,476,16974927,1526000,1173765509,149800000,0,11.88
1394/12/22,4252,446,3787015,6359000,1062414898,138400000,0,0
1394/12/22,3716,863,4643061,5151000,2664000124,231100000,0.03,8.88
1394/12/22,3717,745,5991944,10122000,1463285307,283100000,0.31,1.58
1394/12/22,3056,578,9060211,252334000,1284012400,235850000,0.18,6.67
